id,accident_risk
518153,0.31780473417102517
518154,0.19245511131164814
518155,0.31354631495275304
518156,0.28069912508568534
518157,0.3347411772584254
518158,0.38763353986959026
518159,0.16615046782511697
518160,0.48959201715992107
518161,0.4911673823187081
518162,0.4911673823187081
518163,0.34882925507012413
518164,0.49753299145297514
518165,0.17291876413750987
518166,0.3879029885672433
518167,0.28069912508568534
518168,0.38763353986959026
518169,0.33221968593806656
518170,0.31354631495275304
518171,0.19245511131164814
518172,0.17291876413750987
518173,0.4907590993866518
518174,0.31354631495275304
518175,0.3898883413673154
518176,0.31354631495275304
518177,0.31354631495275304
518178,0.3898883413673154
518179,0.44804441456713673
518180,0.33221968593806656
518181,0.48959201715992107
518182,0.4353373165406422
518183,0.28069912508568534
518184,0.48959201715992107
518185,0.48864592534767026
518186,0.33221968593806656
518187,0.5217684800546304
518188,0.4911673823187081
518189,0.3898883413673154
518190,0.19245511131164814
518191,0.48959201715992107
518192,0.6746524414189905
518193,0.31354631495275304
518194,0.6624785100286449
518195,0.4911673823187081
518196,0.19245511131164814
518197,0.21888742294800068
518198,0.5416716379959317
518199,0.5662143794609799
518200,0.19245511131164814
518201,0.31780473417102517
518202,0.21888742294800068
518203,0.6752494704336012
518204,0.19245511131164814
518205,0.21888742294800068
518206,0.17291876413750987
518207,0.48959201715992107
518208,0.31354631495275304
518209,0.3879029885672433
518210,0.31354631495275304
518211,0.38763353986959026
518212,0.48864592534767026
518213,0.4550753703260523
518214,0.31354631495275304
518215,0.4911673823187081
518216,0.6746524414189905
518217,0.17291876413750987
518218,0.48864592534767026
518219,0.17291876413750987
518220,0.31780473417102517
518221,0.3689792866554151
518222,0.31354631495275304
518223,0.16615046782511697
518224,0.48959201715992107
518225,0.6263411506402288
518226,0.17291876413750987
518227,0.3317127520293353
518228,0.3347411772584254
518229,0.28069912508568534
518230,0.3347411772584254
518231,0.17291876413750987
518232,0.4078112790268994
518233,0.33221968593806656
518234,0.3898883413673154
518235,0.4353373165406422
518236,0.21888742294800068
518237,0.3689792866554151
518238,0.4353373165406422
518239,0.19245511131164814
518240,0.6746524414189905
518241,0.4911673823187081
518242,0.28069912508568534
518243,0.3347411772584254
518244,0.49289806678382875
518245,0.48959201715992107
518246,0.3133173115942475
518247,0.33383279408561234
518248,0.3347411772584254
518249,0.31780473417102517
518250,0.17291876413750987
518251,0.38763353986959026
518252,0.19245511131164814
518253,0.21888742294800068
518254,0.31780473417102517
518255,0.31780473417102517
518256,0.48959201715992107
518257,0.19245511131164814
518258,0.3879029885672433
518259,0.17291876413750987
518260,0.3898883413673154
518261,0.4907590993866518
518262,0.31780473417102517
518263,0.3689792866554151
518264,0.31354631495275304
518265,0.5533543692080282
518266,0.49289806678382875
518267,0.3898883413673154
518268,0.31354631495275304
518269,0.31780473417102517
518270,0.3133173115942475
518271,0.4907590993866518
518272,0.5404237811002063
518273,0.31780473417102517
518274,0.44804441456713673
518275,0.4947810878563513
518276,0.31780473417102517
518277,0.4911673823187081
518278,0.33221968593806656
518279,0.31780473417102517
518280,0.48959201715992107
518281,0.33221968593806656
518282,0.4911673823187081
518283,0.33221968593806656
518284,0.31780473417102517
518285,0.31354631495275304
518286,0.17291876413750987
518287,0.31354631495275304
518288,0.19245511131164814
518289,0.4947810878563513
518290,0.31354631495275304
518291,0.17291876413750987
518292,0.17291876413750987
518293,0.19245511131164814
518294,0.31780473417102517
518295,0.31780473417102517
518296,0.6746524414189905
518297,0.3508263877539777
518298,0.5404237811002063
518299,0.19245511131164814
518300,0.28069912508568534
518301,0.28069912508568534
518302,0.3898883413673154
518303,0.4907590993866518
518304,0.16615046782511697
518305,0.38763353986959026
518306,0.3133173115942475
518307,0.4907818409197063
518308,0.16615046782511697
518309,0.4078112790268994
518310,0.3347411772584254
518311,0.3689792866554151
518312,0.31354631495275304
518313,0.17291876413750987
518314,0.31780473417102517
518315,0.28069912508568534
518316,0.31780473417102517
518317,0.31354631495275304
518318,0.5533543692080282
518319,0.48959201715992107
518320,0.48864592534767026
518321,0.34882925507012413
518322,0.17291876413750987
518323,0.31354631495275304
518324,0.33383279408561234
518325,0.4911673823187081
518326,0.3347411772584254
518327,0.48959201715992107
518328,0.17291876413750987
518329,0.5073756475593001
518330,0.17291876413750987
518331,0.38763353986959026
518332,0.48864592534767026
518333,0.19245511131164814
518334,0.28069912508568534
518335,0.34882925507012413
518336,0.3898883413673154
518337,0.17291876413750987
518338,0.31780473417102517
518339,0.33221968593806656
518340,0.48959201715992107
518341,0.4911673823187081
518342,0.38763353986959026
518343,0.38763353986959026
518344,0.19245511131164814
518345,0.31354631495275304
518346,0.4907590993866518
518347,0.33221968593806656
518348,0.3417263029256521
518349,0.3133173115942475
518350,0.31780473417102517
518351,0.4907590993866518
518352,0.4907818409197063
518353,0.48864592534767026
518354,0.3689792866554151
518355,0.6752494704336012
518356,0.6746524414189905
518357,0.31780473417102517
518358,0.17291876413750987
518359,0.33221968593806656
518360,0.5404237811002063
518361,0.4353373165406422
518362,0.19245511131164814
518363,0.48864592534767026
518364,0.38763353986959026
518365,0.3417263029256521
518366,0.4907590993866518
518367,0.4911673823187081
518368,0.4947810878563513
518369,0.48959201715992107
518370,0.31780473417102517
518371,0.3347411772584254
518372,0.6746524414189905
518373,0.19245511131164814
518374,0.4078112790268994
518375,0.6746524414189905
518376,0.3347411772584254
518377,0.3133173115942475
518378,0.19245511131164814
518379,0.31780473417102517
518380,0.4925946377486262
518381,0.19245511131164814
518382,0.49289806678382875
518383,0.49289806678382875
518384,0.19245511131164814
518385,0.38763353986959026
518386,0.31354631495275304
518387,0.17291876413750987
518388,0.31780473417102517
518389,0.31354631495275304
518390,0.48864592534767026
518391,0.31780473417102517
518392,0.31354631495275304
518393,0.17291876413750987
518394,0.21888742294800068
518395,0.6746524414189905
518396,0.4911673823187081
518397,0.4980865204519124
518398,0.17291876413750987
518399,0.33221968593806656
518400,0.3347411772584254
518401,0.16615046782511697
518402,0.5404237811002063
518403,0.3898883413673154
518404,0.33221968593806656
518405,0.4911673823187081
518406,0.48864592534767026
518407,0.3133173115942475
518408,0.17291876413750987
518409,0.31354631495275304
518410,0.31354631495275304
518411,0.6746524414189905
518412,0.31354631495275304
518413,0.3133173115942475
518414,0.48959201715992107
518415,0.3347411772584254
518416,0.17291876413750987
518417,0.6746524414189905
518418,0.33221968593806656
518419,0.31780473417102517
518420,0.33221968593806656
518421,0.19245511131164814
518422,0.31780473417102517
518423,0.31780473417102517
518424,0.21888742294800068
518425,0.31354631495275304
518426,0.31780473417102517
518427,0.48959201715992107
518428,0.17291876413750987
518429,0.19245511131164814
518430,0.3347411772584254
518431,0.31780473417102517
518432,0.6263411506402288
518433,0.28069912508568534
518434,0.3133173115942475
518435,0.4911673823187081
518436,0.6752494704336012
518437,0.31780473417102517
518438,0.48959201715992107
518439,0.17291876413750987
518440,0.19245511131164814
518441,0.38763353986959026
518442,0.31780473417102517
518443,0.3898883413673154
518444,0.6746524414189905
518445,0.3133173115942475
518446,0.33221968593806656
518447,0.48959201715992107
518448,0.31354631495275304
518449,0.49753299145297514
518450,0.21888742294800068
518451,0.4353373165406422
518452,0.5404237811002063
518453,0.4947810878563513
518454,0.4911673823187081
518455,0.5546023588879668
518456,0.31780473417102517
518457,0.49289806678382875
518458,0.4907818409197063
518459,0.17291876413750987
518460,0.6169333129834559
518461,0.17291876413750987
518462,0.17291876413750987
518463,0.38763353986959026
518464,0.5151451914099036
518465,0.3417263029256521
518466,0.3898883413673154
518467,0.31354631495275304
518468,0.6752494704336012
518469,0.4353373165406422
518470,0.19245511131164814
518471,0.3508263877539777
518472,0.31354631495275304
518473,0.21888742294800068
518474,0.3898883413673154
518475,0.19245511131164814
518476,0.33221968593806656
518477,0.404589484705714
518478,0.3898883413673154
518479,0.3133173115942475
518480,0.4353373165406422
518481,0.48864592534767026
518482,0.34882925507012413
518483,0.48959201715992107
518484,0.31780473417102517
518485,0.17291876413750987
518486,0.48864592534767026
518487,0.4907818409197063
518488,0.21888742294800068
518489,0.19245511131164814
518490,0.3347411772584254
518491,0.48959201715992107
518492,0.31354631495275304
518493,0.3133173115942475
518494,0.17291876413750987
518495,0.19245511131164814
518496,0.19245511131164814
518497,0.38763353986959026
518498,0.28069912508568534
518499,0.21888742294800068
518500,0.31354631495275304
518501,0.4911673823187081
518502,0.16615046782511697
518503,0.4353373165406422
518504,0.5533543692080282
518505,0.17291876413750987
518506,0.4911673823187081
518507,0.48959201715992107
518508,0.31780473417102517
518509,0.33221968593806656
518510,0.21888742294800068
518511,0.48959201715992107
518512,0.17291876413750987
518513,0.31354631495275304
518514,0.31780473417102517
518515,0.19245511131164814
518516,0.17291876413750987
518517,0.4907590993866518
518518,0.3898883413673154
518519,0.3133173115942475
518520,0.6746524414189905
518521,0.19245511131164814
518522,0.19245511131164814
518523,0.48959201715992107
518524,0.33221968593806656
518525,0.31780473417102517
518526,0.4911673823187081
518527,0.31780473417102517
518528,0.4911673823187081
518529,0.3347411772584254
518530,0.3898883413673154
518531,0.17291876413750987
518532,0.31354631495275304
518533,0.44804441456713673
518534,0.4911673823187081
518535,0.31354631495275304
518536,0.4353373165406422
518537,0.3508263877539777
518538,0.3898883413673154
518539,0.5546023588879668
518540,0.4911673823187081
518541,0.5533543692080282
518542,0.21888742294800068
518543,0.33221968593806656
518544,0.21888742294800068
518545,0.31354631495275304
518546,0.31354631495275304
518547,0.21888742294800068
518548,0.31780473417102517
518549,0.33221968593806656
518550,0.17291876413750987
518551,0.3347411772584254
518552,0.48959201715992107
518553,0.48959201715992107
518554,0.4947810878563513
518555,0.5662143794609799
518556,0.3898883413673154
518557,0.3347411772584254
518558,0.48864592534767026
518559,0.19245511131164814
518560,0.31354631495275304
518561,0.17291876413750987
518562,0.28069912508568534
518563,0.4911673823187081
518564,0.34882925507012413
518565,0.31780473417102517
518566,0.38763353986959026
518567,0.31354631495275304
518568,0.3347411772584254
518569,0.6752494704336012
518570,0.48864592534767026
518571,0.17291876413750987
518572,0.38763353986959026
518573,0.38763353986959026
518574,0.5416716379959317
518575,0.3133173115942475
518576,0.38763353986959026
518577,0.31354631495275304
518578,0.31354631495275304
518579,0.31780473417102517
518580,0.4353373165406422
518581,0.38763353986959026
518582,0.19245511131164814
518583,0.19245511131164814
518584,0.33221968593806656
518585,0.19245511131164814
518586,0.5404237811002063
518587,0.19245511131164814
518588,0.5416716379959317
518589,0.31354631495275304
518590,0.6505292932101189
518591,0.49289806678382875
518592,0.4911673823187081
518593,0.44804441456713673
518594,0.4980865204519124
518595,0.31780473417102517
518596,0.38763353986959026
518597,0.3133173115942475
518598,0.49289806678382875
518599,0.17291876413750987
518600,0.48959201715992107
518601,0.38763353986959026
518602,0.31780473417102517
518603,0.4925946377486262
518604,0.19245511131164814
518605,0.4911673823187081
518606,0.3133173115942475
518607,0.4911673823187081
518608,0.3347411772584254
518609,0.21888742294800068
518610,0.31354631495275304
518611,0.31354631495275304
518612,0.4911673823187081
518613,0.16615046782511697
518614,0.19245511131164814
518615,0.33221968593806656
518616,0.6746524414189905
518617,0.456445357077873
518618,0.17291876413750987
518619,0.31354631495275304
518620,0.17291876413750987
518621,0.4911673823187081
518622,0.3347411772584254
518623,0.33221968593806656
518624,0.31354631495275304
518625,0.31354631495275304
518626,0.3898883413673154
518627,0.21888742294800068
518628,0.3689792866554151
518629,0.38763353986959026
518630,0.6746524414189905
518631,0.19245511131164814
518632,0.31354631495275304
518633,0.17291876413750987
518634,0.6802525745598751
518635,0.17291876413750987
518636,0.3133173115942475
518637,0.31780473417102517
518638,0.19245511131164814
518639,0.4947810878563513
518640,0.48959201715992107
518641,0.21888742294800068
518642,0.21888742294800068
518643,0.31354631495275304
518644,0.6746524414189905
518645,0.3133173115942475
518646,0.19245511131164814
518647,0.21888742294800068
518648,0.31354631495275304
518649,0.404589484705714
518650,0.48864592534767026
518651,0.3898883413673154
518652,0.3898883413673154
518653,0.17291876413750987
518654,0.38763353986959026
518655,0.3689792866554151
518656,0.48864592534767026
518657,0.21888742294800068
518658,0.19245511131164814
518659,0.6752494704336012
518660,0.3689792866554151
518661,0.19245511131164814
518662,0.3133173115942475
518663,0.3508263877539777
518664,0.5377797453036955
518665,0.38763353986959026
518666,0.19245511131164814
518667,0.6746524414189905
518668,0.38763353986959026
518669,0.3417263029256521
518670,0.4911673823187081
518671,0.4907818409197063
518672,0.5546023588879668
518673,0.3689792866554151
518674,0.17291876413750987
518675,0.38763353986959026
518676,0.3133173115942475
518677,0.21888742294800068
518678,0.33221968593806656
518679,0.3133173115942475
518680,0.31354631495275304
518681,0.48959201715992107
518682,0.19245511131164814
518683,0.31354631495275304
518684,0.5217684800546304
518685,0.31780473417102517
518686,0.31354631495275304
518687,0.48959201715992107
518688,0.17291876413750987
518689,0.3347411772584254
518690,0.31780473417102517
518691,0.38763353986959026
518692,0.28069912508568534
518693,0.4911673823187081
518694,0.3133173115942475
518695,0.3133173115942475
518696,0.17291876413750987
518697,0.31354631495275304
518698,0.3347411772584254
518699,0.48959201715992107
518700,0.31354631495275304
518701,0.43527836683916954
518702,0.31354631495275304
518703,0.21888742294800068
518704,0.38763353986959026
518705,0.48959201715992107
518706,0.48864592534767026
518707,0.31354631495275304
518708,0.19245511131164814
518709,0.19245511131164814
518710,0.48959201715992107
518711,0.38763353986959026
518712,0.16615046782511697
518713,0.17291876413750987
518714,0.31354631495275304
518715,0.5416716379959317
518716,0.33221968593806656
518717,0.2018497833413884
518718,0.19245511131164814
518719,0.3689792866554151
518720,0.3898883413673154
518721,0.5217684800546304
518722,0.3898883413673154
518723,0.28069912508568534
518724,0.4925946377486262
518725,0.19245511131164814
518726,0.3133173115942475
518727,0.19245511131164814
518728,0.31354631495275304
518729,0.3689792866554151
518730,0.31354631495275304
518731,0.4947810878563513
518732,0.48959201715992107
518733,0.17291876413750987
518734,0.5416716379959317
518735,0.4911673823187081
518736,0.17291876413750987
518737,0.49289806678382875
518738,0.19245511131164814
518739,0.38763353986959026
518740,0.6505292932101189
518741,0.6752494704336012
518742,0.19245511131164814
518743,0.38763353986959026
518744,0.19245511131164814
518745,0.6169333129834559
518746,0.48959201715992107
518747,0.28069912508568534
518748,0.4353373165406422
518749,0.34882925507012413
518750,0.19245511131164814
518751,0.19245511131164814
518752,0.17291876413750987
518753,0.48864592534767026
518754,0.6752494704336012
518755,0.16615046782511697
518756,0.31780473417102517
518757,0.21888742294800068
518758,0.44804441456713673
518759,0.31780473417102517
518760,0.19245511131164814
518761,0.31354631495275304
518762,0.5533543692080282
518763,0.17291876413750987
518764,0.3898883413673154
518765,0.31780473417102517
518766,0.48864592534767026
518767,0.3508263877539777
518768,0.3347411772584254
518769,0.3898883413673154
518770,0.4947810878563513
518771,0.17291876413750987
518772,0.17291876413750987
518773,0.31354631495275304
518774,0.17291876413750987
518775,0.31354631495275304
518776,0.4947810878563513
518777,0.48959201715992107
518778,0.31780473417102517
518779,0.3133173115942475
518780,0.19245511131164814
518781,0.48959201715992107
518782,0.33221968593806656
518783,0.31354631495275304
518784,0.3347411772584254
518785,0.4947810878563513
518786,0.31354631495275304
518787,0.28069912508568534
518788,0.3508263877539777
518789,0.6802525745598751
518790,0.38763353986959026
518791,0.17291876413750987
518792,0.19245511131164814
518793,0.4947810878563513
518794,0.5377797453036955
518795,0.5533543692080282
518796,0.4911673823187081
518797,0.33221968593806656
518798,0.17291876413750987
518799,0.17291876413750987
518800,0.48959201715992107
518801,0.4353373165406422
518802,0.31354631495275304
518803,0.6746524414189905
518804,0.31780473417102517
518805,0.3689792866554151
518806,0.31354631495275304
518807,0.33221968593806656
518808,0.17291876413750987
518809,0.5404237811002063
518810,0.31780473417102517
518811,0.31354631495275304
518812,0.31354631495275304
518813,0.3898883413673154
518814,0.5217684800546304
518815,0.33221968593806656
518816,0.4947810878563513
518817,0.48959201715992107
518818,0.48864592534767026
518819,0.31354631495275304
518820,0.3898883413673154
518821,0.3898883413673154
518822,0.3898883413673154
518823,0.3689792866554151
518824,0.6802525745598751
518825,0.43527836683916954
518826,0.21888742294800068
518827,0.33221968593806656
518828,0.17291876413750987
518829,0.3347411772584254
518830,0.17291876413750987
518831,0.33221968593806656
518832,0.17291876413750987
518833,0.6802525745598751
518834,0.4911673823187081
518835,0.5416716379959317
518836,0.38763353986959026
518837,0.49753299145297514
518838,0.16615046782511697
518839,0.48959201715992107
518840,0.3898883413673154
518841,0.48959201715992107
518842,0.48864592534767026
518843,0.6802525745598751
518844,0.31354631495275304
518845,0.19245511131164814
518846,0.31780473417102517
518847,0.31354631495275304
518848,0.38763353986959026
518849,0.31354631495275304
518850,0.3898883413673154
518851,0.48959201715992107
518852,0.31780473417102517
518853,0.38763353986959026
518854,0.31354631495275304
518855,0.4911673823187081
518856,0.21888742294800068
518857,0.6752494704336012
518858,0.31354631495275304
518859,0.31354631495275304
518860,0.31354631495275304
518861,0.38763353986959026
518862,0.48864592534767026
518863,0.3347411772584254
518864,0.3689792866554151
518865,0.48864592534767026
518866,0.17291876413750987
518867,0.31354631495275304
518868,0.4907818409197063
518869,0.3317127520293353
518870,0.48864592534767026
518871,0.19245511131164814
518872,0.4911673823187081
518873,0.4353373165406422
518874,0.4911673823187081
518875,0.48959201715992107
518876,0.6752494704336012
518877,0.5533543692080282
518878,0.4947810878563513
518879,0.6746524414189905
518880,0.49753299145297514
518881,0.3689792866554151
518882,0.6746524414189905
518883,0.38763353986959026
518884,0.31354631495275304
518885,0.33221968593806656
518886,0.16615046782511697
518887,0.3898883413673154
518888,0.3508263877539777
518889,0.48959201715992107
518890,0.48864592534767026
518891,0.3898883413673154
518892,0.31354631495275304
518893,0.17291876413750987
518894,0.48959201715992107
518895,0.4911673823187081
518896,0.5151451914099036
518897,0.19245511131164814
518898,0.44804441456713673
518899,0.48959201715992107
518900,0.17291876413750987
518901,0.5546023588879668
518902,0.3898883413673154
518903,0.49289806678382875
518904,0.48864592534767026
518905,0.3133173115942475
518906,0.6752494704336012
518907,0.3133173115942475
518908,0.49289806678382875
518909,0.3133173115942475
518910,0.49753299145297514
518911,0.4353373165406422
518912,0.4911673823187081
518913,0.48959201715992107
518914,0.3347411772584254
518915,0.31354631495275304
518916,0.6802525745598751
518917,0.3689792866554151
518918,0.31780473417102517
